f_i_mom_5d,f_i_mom_10d,f_i_mom_20d,f_i_vol_10d,f_i_vol_20d,f_i_rsi_dist,f_i_high_20d_ratio,f_i_vol_ratio,f_j_mom_5d,f_j_mom_10d,f_j_mom_20d,f_j_vol_10d,f_j_vol_20d,f_j_rsi_dist,f_j_high_20d_ratio,f_j_vol_ratio,label
-0.0478686258523747,-0.1070913266400486,-0.0579814402182726,0.0106583762327646,0.0133187174988172,-1.711679101766492,0.8825685225098169,0.5772479342310147,-0.0104851824378539,-0.1417735417119617,-0.1134632325275636,0.022743771308973,0.0208229157767807,-1.10788662312641,0.8369707349039135,0.6151658235017701,0.0
-0.0478686258523747,-0.1070913266400486,-0.0579814402182726,0.0106583762327646,0.0133187174988172,-1.711679101766492,0.8825685225098169,0.5772479342310147,-0.0029701781103264,0.0423644298138063,0.0556522189212711,0.0320300857201914,0.0257201210406343,0.419850578239439,0.9764687548451716,0.9148333528239714,0.0
-0.0104851824378539,-0.1417735417119617,-0.1134632325275636,0.022743771308973,0.0208229157767807,-1.10788662312641,0.8369707349039135,0.6151658235017701,-0.0029701781103264,0.0423644298138063,0.0556522189212711,0.0320300857201914,0.0257201210406343,0.419850578239439,0.9764687548451716,0.9148333528239714,1.0
-0.0541561285943171,-0.0566608783419951,0.0531952933421762,0.0215270422490216,0.0202583009701064,-0.3683403790943735,0.9378104092338688,0.6228253319548993,-0.0123662077963749,-0.0357820178032032,-0.1007419974963249,0.0219577337395308,0.029966309865062,-0.8468817587681772,0.8292038695012458,0.6868515153719335,1.0
-0.0541561285943171,-0.0566608783419951,0.0531952933421762,0.0215270422490216,0.0202583009701064,-0.3683403790943735,0.9378104092338688,0.6228253319548993,-0.0260804730215532,-0.0906497693156532,-0.0777453324426494,0.0106018856317187,0.0122117658898647,-1.5401165651513258,0.8811719662999622,0.5758536194472078,0.0
-0.0541561285943171,-0.0566608783419951,0.0531952933421762,0.0215270422490216,0.0202583009701064,-0.3683403790943735,0.9378104092338688,0.6228253319548993,0.0038220245604592,-0.1207348135954177,-0.1143486975375634,0.0229894062104829,0.0208060695078898,-1.0038343112969463,0.8372568527979561,0.4384879997138179,0.0
-0.0541561285943171,-0.0566608783419951,0.0531952933421762,0.0215270422490216,0.0202583009701064,-0.3683403790943735,0.9378104092338688,0.6228253319548993,-0.0113128302887571,0.078707164844314,0.024983580848402,0.0291487133869807,0.024958730306302,0.3627533903848688,0.9760532392618312,0.7356087665404367,1.0
-0.0123662077963749,-0.0357820178032032,-0.1007419974963249,0.0219577337395308,0.029966309865062,-0.8468817587681772,0.8292038695012458,0.6868515153719335,-0.0260804730215532,-0.0906497693156532,-0.0777453324426494,0.0106018856317187,0.0122117658898647,-1.5401165651513258,0.8811719662999622,0.5758536194472078,0.0
-0.0123662077963749,-0.0357820178032032,-0.1007419974963249,0.0219577337395308,0.029966309865062,-0.8468817587681772,0.8292038695012458,0.6868515153719335,0.0038220245604592,-0.1207348135954177,-0.1143486975375634,0.0229894062104829,0.0208060695078898,-1.0038343112969463,0.8372568527979561,0.4384879997138179,0.0
-0.0123662077963749,-0.0357820178032032,-0.1007419974963249,0.0219577337395308,0.029966309865062,-0.8468817587681772,0.8292038695012458,0.6868515153719335,-0.0113128302887571,0.078707164844314,0.024983580848402,0.0291487133869807,0.024958730306302,0.3627533903848688,0.9760532392618312,0.7356087665404367,0.0
-0.0260804730215532,-0.0906497693156532,-0.0777453324426494,0.0106018856317187,0.0122117658898647,-1.5401165651513258,0.8811719662999622,0.5758536194472078,0.0038220245604592,-0.1207348135954177,-0.1143486975375634,0.0229894062104829,0.0208060695078898,-1.0038343112969463,0.8372568527979561,0.4384879997138179,1.0
-0.0260804730215532,-0.0906497693156532,-0.0777453324426494,0.0106018856317187,0.0122117658898647,-1.5401165651513258,0.8811719662999622,0.5758536194472078,-0.0113128302887571,0.078707164844314,0.024983580848402,0.0291487133869807,0.024958730306302,0.3627533903848688,0.9760532392618312,0.7356087665404367,1.0
0.0038220245604592,-0.1207348135954177,-0.1143486975375634,0.0229894062104829,0.0208060695078898,-1.0038343112969463,0.8372568527979561,0.4384879997138179,-0.0113128302887571,0.078707164844314,0.024983580848402,0.0291487133869807,0.024958730306302,0.3627533903848688,0.9760532392618312,0.7356087665404367,1.0
0.0108889904340636,-0.0401668761493825,0.0663480816358459,0.0225267760623585,0.0204521096428051,-0.0362566496929732,0.9522061488540916,0.8686130497700897,-0.0092159037479485,0.0113461870618969,-0.1174875456725343,0.0148924712758281,0.0295751773349626,-0.8029859327951272,0.8266442535147724,0.897996014151373,1.0
0.0108889904340636,-0.0401668761493825,0.0663480816358459,0.0225267760623585,0.0204521096428051,-0.0362566496929732,0.9522061488540916,0.8686130497700897,0.0193527715285808,-0.0491169532221775,-0.0470745365923606,0.01895957485643,0.015566432267043,-0.6100947452414226,0.916465377277212,1.2864257171032576,1.0
0.0108889904340636,-0.0401668761493825,0.0663480816358459,0.0225267760623585,0.0204521096428051,-0.0362566496929732,0.9522061488540916,0.8686130497700897,0.0526552814902485,-0.0564910938665274,-0.1033967573021648,0.0229079644147234,0.0215805888480357,-0.6433848193534927,0.8587134498110051,0.8491642289877881,1.0
0.0108889904340636,-0.0401668761493825,0.0663480816358459,0.0225267760623585,0.0204521096428051,-0.0362566496929732,0.9522061488540916,0.8686130497700897,0.0154060560279436,0.1043752160698625,0.026942335923219,0.0281775056486113,0.0249899253869734,0.6685797941555294,0.9860268022611912,1.0541848270242191,0.0
-0.0092159037479485,0.0113461870618969,-0.1174875456725343,0.0148924712758281,0.0295751773349626,-0.8029859327951272,0.8266442535147724,0.897996014151373,0.0193527715285808,-0.0491169532221775,-0.0470745365923606,0.01895957485643,0.015566432267043,-0.6100947452414226,0.916465377277212,1.2864257171032576,0.0
